Types d'aliments,aliment,link,Quantité,Eau,Protéines,Alcool,Glucides,Lipides,Vitamine A(rétinol),Bêta-carotène(provitamine A),Vitamine D(cholécalciférol),Vitamine E(tocophérol),Vitamine K1,Vitamine K2,Vitamine C,Vitamine B1(thiamine),Vitamine B2(riboflavine),Vitamine B3(niacine),Vitamine B5(acide panthonéique),Vitamine B6,Vitamine B9(acide folique),Vitamine B12(cobolamine),Calcium,Cuivre
produits-laitiers,Reblochon,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/reblochon-918185,100000000.0,49100000.0,20400000.0,,,27400000.0,,,,,,,,,,,,,25000000.0,,471000.0,110.0
produits-laitiers,Ricotta,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/ricotta-918186,100000000.0,71700000.0,8790000.0,,4000000.0,11900000.0,117000000.0,33000000.0,200000.0,110.0,1100000.0,,,13.0,200.0,100.0,210.0,43.0,12000000.0,340000.0,314000.0,21.0
produits-laitiers,Rocamadour,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/rocamadour-918187,100000000.0,57200000.0,17900000.0,,,22600000.0,168000000.0,,500000.0,390.0,,,,40.0,790.0,1800.0,1400.0,310.0,80000000.0,,102000.0,100.0
produits-laitiers,Roquefort,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/roquefort-918188,100000000.0,41900000.0,19500000.0,,,33900000.0,212000000.0,,,120.0,,,,44.0,670.0,730.0,620.0,81.0,29100000.0,570000.0,660000.0,24.0
produits-laitiers,Saint-félicien,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/saint-felicien-918189,100000000.0,58600000.0,13400000.0,,,25200000.0,205000000.0,114000000.0,250000.0,650.0,2410000.0,,500.0,53.0,610.0,1570.0,2110.0,310.0,57700000.0,1230000.0,110000.0,20.0
produits-laitiers,Saint-marcellin,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/saint-marcellin-918190,100000000.0,58300000.0,15100000.0,,,24300000.0,192000000.0,113000000.0,250000.0,610.0,2150000.0,,500.0,15.0,910.0,1530.0,2490.0,530.0,93400000.0,1830000.0,140000.0,40.0
produits-laitiers,Saint-nectaire,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/saint-nectaire-918191,100000000.0,44600000.0,22500000.0,,,28400000.0,,,,,,,,,420.0,,,,,1030000.0,540000.0,67.0
produits-laitiers,Saint-paulin,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/saint-paulin-918192,100000000.0,47500000.0,22300000.0,,,26400000.0,243000000.0,,250000.0,670.0,3100000.0,,,15.0,170.0,100.0,400.0,20.0,52500000.0,460000.0,600000.0,30.0
produits-laitiers,Sainte-maure,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/sainte-maure-918193,100000000.0,42900000.0,22100000.0,,,30000000.0,160000000.0,,500000.0,410.0,,,,40.0,900.0,1250.0,1040.0,190.0,80200000.0,100000.0,122000.0,100.0
produits-laitiers,Salers,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/salers-918194,100000000.0,38600000.0,25900000.0,,,31400000.0,311000000.0,107000000.0,310000.0,720.0,2029999.9999999998,,500.0,63.0,370.0,100.0,310.0,79.0,37500000.0,1860000.0,680000.0,30.0
produits-laitiers,Selles-sur-cher,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/selles-sur-cher-918195,100000000.0,53100000.0,19200000.0,,,23900000.0,,,,600.0,,,,,,,,,,100000.0,167000.0,
produits-laitiers,Tome des bauges,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-laitiers/tome-des-bauges-918196,100000000.0,39500000.0,26600000.0,,,30800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
produits-sucres,Caramel liquide,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/caramel-liquide-918252,100000000.0,,,,81000000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
produits-sucres,Chocolat,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/chocolat-918239,100000000.0,860000.0,7810000.0,,45300000.0,36100000.0,23700000.0,23400000.0,1270000.0,960.0,5160000.0,,750.0,100.0,190.0,370.0,780.0,68.0,29100000.0,380000.0,130000.0,810.0
produits-sucres,Chocolat au lait,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/chocolat-au-lait-918231,100000000.0,700000.0,7500000.0,,55600000.0,30800000.0,40100000.0,32799999.999999996,1500000.0,450.0,5870000.0,,1580.0,71.0,260.0,180.0,1260.0,66.0,18700000.0,540000.0,220000.0,290.0
produits-sucres,Chocolat blanc,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/chocolat-blanc-918232,100000000.0,1100000.0,6160000.0,,57100000.0,34200000.0,6500000.0,75000000.0,,1140.0,,,,80.0,490.0,200.0,590.0,70.0,10000000.0,,281000.0,
produits-sucres,Chocolat noir à 40% de cacao minimum,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/chocolat-noir-a-40-de-cacao-minimum-918233,100000000.0,900000.0,6390000.0,,51400000.0,33100000.0,,54000000.0,,1440.0,,,280.0,70.0,70.0,600.0,,30.0,12000000.0,,46000.0,
produits-sucres,Chocolat noir à 70% cacao minimum,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/chocolat-noir-a-70-cacao-minimum-918234,100000000.0,900000.0,10400000.0,,26900000.0,46300000.0,21000000.0,5000000.0,2160000.0,670.0,7390000.0,,500.0,130.0,110.0,490.0,440.0,10.0,52000000.0,350000.0,62000.0,1600.0
produits-sucres,Chocolat noir à moins de 70% de cacao,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/chocolat-noir-a-moins-de-70-de-cacao-918235,100000000.0,700000.0,6630000.0,,42900000.0,33800000.0,21000000.0,21300000.0,250000.0,720.0,800000.0,1500000.0,150.0,150.0,65.0,500.0,220.0,140.0,22300000.0,,53700.0,1000.0
produits-sucres,Chocolat noir aux fruits,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/chocolat-noir-aux-fruits-918236,100000000.0,1200000.0,6800000.0,,45300000.0,34400000.0,,,,,,,500.0,,,,,,,,76000.0,
produits-sucres,Chocolat noir aux fruits secs,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/chocolat-noir-aux-fruits-secs-918237,100000000.0,900000.0,8690000.0,,40700000.0,39000000.0,,18700000.0,1090000.0,4970.0,4930000.0,,500.0,87.0,52.0,410.0,570.0,50.0,41700000.0,,64000.0,1100.0
produits-sucres,Chocolat noir fourré praliné,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/chocolat-noir-fourre-praline-918238,100000000.0,500000.0,6380000.0,,52400000.0,34800000.0,21000000.0,26800000.0,500000.0,4210.0,2250000.0,,500.0,110.0,80.0,760.0,850.0,50.0,32200000.000000004,320000.0,70000.0,840.0
produits-sucres,Confiture,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/confiture-918248,100000000.0,39000000.0,290000.0,,60200000.0,310000.0,,27900000.0,,440.0,690000.0,,9280.0,11.0,6.6,50.0,71.0,14.0,13700000.0,,11500.0,26.0
produits-sucres,Confiture d'abricot,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/confiture-dabricot-918241,100000000.0,39200000.0,500000.0,,59700000.0,300000.0,,82100000.0,250000.0,700.0,800000.0,,6420.0,15.0,10.0,100.0,72.0,22.0,5000000.0,,8700.0,30.0
produits-sucres,Confiture de cerise,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/confiture-de-cerise-918242,100000000.0,39500000.0,380000.0,,60900000.0,160000.0,,54800000.0,,,1140000.0,,19600.0,24.0,13.0,100.0,100.0,10.0,6000000.0,,12000.0,50.0
produits-sucres,Confiture de fraise,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/confiture-de-fraise-918243,100000000.0,38400000.0,500000.0,,60500000.0,500000.0,,5000000.0,,280.0,800000.0,,11400.0,15.0,10.0,100.0,63.0,10.0,24600000.0,,9000.0,20.0
produits-sucres,Confiture de framboise,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/confiture-de-framboise-918244,100000000.0,39900000.0,470000.0,,61000000.0,210000.0,,5000000.0,,,2000000.0,,2930.0,19.0,12.0,100.0,77.0,29.0,13900000.0,,9900.0,20.0
produits-sucres,Confiture de lait,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/confiture-de-lait-918245,100000000.0,28100000.0,6450000.0,,58000000.0,5450000.0,73000000.0,,200000.0,200.0,,,2600.0,16.0,410.0,210.0,840.0,16.0,11000000.0,310000.0,211000.0,4.0
produits-sucres,Confiture de myrtilles,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/confiture-de-myrtilles-918246,100000000.0,37800000.0,500000.0,,58900000.0,400000.0,,5000000.0,250000.0,520.0,800000.0,,500.0,15.0,10.0,100.0,64.0,10.0,5000000.0,,8700.0,20.0
produits-sucres,Confiture de prune,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/confiture-de-prune-918247,100000000.0,39300000.0,270000.0,,59300000.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
produits-sucres,Édulcorant à base d'extrait de stévia,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/edulcorant-a-base-dextrait-de-stevia-918253,100000000.0,,,,98000000.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
produits-sucres,Edulcorant à l'aspartame en pastilles,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/edulcorant-a-laspartame-en-pastilles-918254,100000000.0,,6350000.0,,69300000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
produits-sucres,Edulcorant à l'aspartame en poudre,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/edulcorant-a-laspartame-en-poudre-918255,100000000.0,,630000.0,,94700000.0,250000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
produits-sucres,Édulcorant à la saccharine,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/edulcorant-a-la-saccharine-918256,100000000.0,8800000.0,1250000.0,,88800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
produits-sucres,Flocon d'avoine,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/flocon-davoine-918229,100000000.0,11000000.0,11000000.0,,58000000.0,7700000.0,,,,1500.0,,,,430.0,50.0,860.0,1200.0,350.0,56000000.0,360000.0,50000.0,350.0
produits-sucres,Fructose,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/fructose-918257,100000000.0,200000.0,,,99800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,10.0
produits-sucres,Gelée de fruits divers,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/gelee-de-fruits-divers-918249,100000000.0,,350000.0,,61600000.0,170000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
produits-sucres,Gelée de groseille,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/gelee-de-groseille-918250,100000000.0,37900000.0,500000.0,,59600000.0,300000.0,,5000000.0,250000.0,80.0,800000.0,,1790.0,15.0,10.0,100.0,140.0,14.0,5000000.0,,9800.0,10.0
produits-sucres,Marmelade d'orange,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/marmelade-dorange-918251,100000000.0,38100000.0,500000.0,,59300000.0,400000.0,,5000000.0,250000.0,470.0,800000.0,,8920.0,15.0,10.0,100.0,51.0,20.0,6270000.0,,33000.0,30.0
produits-sucres,Mélasse de canne,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/melasse-de-canne-918258,100000000.0,,,,74700000.0,100000.0,,,,,,,,41.0,2.0,930.0,800.0,670.0,,,205000.0,490.0
produits-sucres,Miel,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/miel-918259,100000000.0,17600000.0,560000.0,,81700000.0,,,,,,,,800.0,,69.0,110.0,69.0,92.0,2000000.0,,7930.0,17.0
produits-sucres,Muesli,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/muesli-918230,100000000.0,5720000.0,7490000.0,,66599999.99999999,12200000.0,1200000.0,1540000.0,200000.0,1760.0,,,14100.0,760.0,890.0,10500.0,4520.0,1090.0,193000000.0,1170000.0,76200.0,360.0
produits-sucres,Pâte à tartiner chocolat et noisette,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/pate-a-tartiner-chocolat-et-noisette-918240,100000000.0,380000.0,5020000.0,,57900000.0,32400000.0,,,,6600.0,,,1000.0,100.0,200.0,1600.0,,60.0,73000000.0,,99500.0,550.0
produits-sucres,Sirop d'agave,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/sirop-dagave-918260,100000000.0,21800000.0,500000.0,,78100000.0,500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
produits-sucres,Sirop d'érable,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/sirop-derable-918261,100000000.0,32299999.999999996,40000.0,,67099999.99999999,60000.0,,,,,,,,66.0,1270.0,81.0,36.0,2.0,,,106000.0,18.0
produits-sucres,Sucre blanc,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/sucre-blanc-918262,100000000.0,170000.0,,,99800000.0,,,,,,,,,,19.0,,,,,,3690.0,5.5
produits-sucres,Sucre roux,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/sucre-roux-918263,100000000.0,1310000.0,120000.0,,97300000.0,,,,,,,,,,,110.0,130.0,41.0,1000000.0,,83000.0,51.0
produits-sucres,Sucre vanillé,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/produits-sucres/sucre-vanille-918264,100000000.0,130000.0,100000.0,,99000000.0,330000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
viandes,Autruche,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/autruche-918519,100000000.0,71100000.0,20200000.0,,,8700000.0,,,,240.0,,,,180.0,270.0,4380.0,1080.0,480.0,7000000.0,4610000.0,7000.0,130.0
viandes,Basse-côte de boeuf,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/basse-cote-de-boeuf-918520,100000000.0,65800000.0,19000000.0,,1450000.0,13200000.0,,,,,,,,,,,,,,1220000.0,,
viandes,Bavette d'aloyau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/bavette-daloyau-918521,100000000.0,73700000.0,20400000.0,,,5670000.0,,,,310.0,1200000.0,,,66.0,100.0,4170.0,610.0,260.0,11000000.0,3120000.0,14200.0,72.0
viandes,Caille,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/caille-918541,100000000.0,70000000.0,22500000.0,,500000.0,3810000.0,17000000.0,,,,,,7200.0,280.0,290.0,8200.0,790.0,530.0,7000000.0,470000.0,14000.0,590.0
viandes,Carré de porc,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/carre-de-porc-918589,100000000.0,70300000.0,22700000.0,,400000.0,5940000.0,,,,,,,,760.0,130.0,,,590.0,,330000.0,,
viandes,Carré de veau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/carre-de-veau-918622,100000000.0,74100000.0,19500000.0,,400000.0,7250000.0,,,,270.0,4600000.0,,,80.0,270.0,7630.0,1260.0,440.0,15000000.0,1370000.0,15300.0,120.0
viandes,Cerf,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/cerf-918545,100000000.0,73600000.0,23700000.0,,,2040000.0,,,,200.0,1100000.0,,,220.0,480.0,6370.0,,370.0,4000000.0,6310000.0,5250.0,250.0
viandes,Cervelle d'agneau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/cervelle-dagneau-918546,100000000.0,79200000.0,10400000.0,,800000.0,8580000.0,,,,,,,16000.0,130.0,300.0,3900.0,920.0,290.0,3000000.0,11300000.0,9000.0,240.0
viandes,Cervelle de porc,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/cervelle-de-porc-918547,100000000.0,78400000.0,10300000.0,,,9210000.0,,,,,,,13500.0,160.0,280.0,4280.0,2800.0,190.0,6000000.0,2190000.0,10000.0,240.0
viandes,Cervelle de veau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/cervelle-de-veau-918548,100000000.0,79800000.0,10300000.0,,500000.0,8210000.000000001,,,,,,,14000.0,130.0,260.0,4300.0,2720.0,280.0,3000000.0,12200000.0,10000.0,220.0
viandes,Cheval,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/cheval-918550,100000000.0,70000000.0,18800000.0,,600000.0,10000000.0,21000000.0,,300000.0,230.0,,,600.0,140.0,270.0,4500.0,600.0,500.0,8000000.0,3100000.0,10000.0,140.0
viandes,Chevreau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/chevreau-918551,100000000.0,75800000.0,20600000.0,,,2310000.0,,,,,,,,110.0,490.0,3750.0,,,5000000.0,1130000.0,13000.0,260.0
viandes,Chevreuil,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/chevreuil-918552,100000000.0,,23000000.0,,,2000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,
viandes,Coeur d'agneau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/coeur-dagneau-918553,100000000.0,76700000.0,16500000.0,,400000.0,5680000.0,,,510000.0,480.0,,,5000.0,370.0,990.0,6140.0,2630.0,390.0,2000000.0,10300000.0,6000.0,400.0
viandes,Coeur de boeuf,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/coeur-de-boeuf-918554,100000000.0,79000000.0,18500000.0,,700000.0,2950000.0,,,1000000.0,210.0,,,2000.0,290.0,830.0,6780.0,2150.0,110.0,11500000.0,8440000.0,5480.0,350.0
viandes,Coeur de dinde,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/coeur-de-dinde-918555,100000000.0,74500000.0,16700000.0,,400000.0,7440000.0,80000000.0,23000000.0,400000.0,310.0,,,3000.0,170.0,1130.0,6440.0,3120.0,480.0,6000000.0,13300000.0,18000.0,490.0
viandes,Coeur de porc,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/coeur-de-porc-918556,100000000.0,77400000.0,17100000.0,,400000.0,4330000.0,7000000.0,,510000.0,420.0,,,4150.0,530.0,1090.0,6630.0,2510.0,410.0,6500000.0,3250000.0,5150.0,410.0
viandes,Coeur de poulet,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/coeur-de-poulet-918557,100000000.0,73600000.0,15600000.0,,700000.0,9320000.0,9000000.0,,,,,,3200.0,230.0,730.0,4880.0,2560.0,300.0,58500000.0,7290000.0,12000.0,350.0
viandes,Coeur de veau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/coeur-de-veau-918558,100000000.0,77300000.0,16100000.000000002,,1800000.0,3840000.0,6000000.0,,1000000.0,800.0,,,6500.0,430.0,840.0,6200.0,2790.0,370.0,11000000.0,12900000.0,4710.0,320.0
viandes,Collier d'agneau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/collier-dagneau-918512,100000000.0,68200000.0,18000000.0,,,13700000.0,,,,,,,,,,4270.0,,160.0,,2180000.0,,
viandes,Collier de boeuf,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/collier-de-boeuf-918523,100000000.0,66700000.0,20100000.0,,780000.0,12700000.0,,,,,,,,,,,,,,1300000.0,,
viandes,Collier de veau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/collier-de-veau-918623,100000000.0,73800000.0,19800000.0,,,5920000.0,,,,,,,,,,4870.0,,210.0,,2020000.0,,
viandes,Côte de boeuf,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/cote-de-boeuf-918524,100000000.0,,18700000.0,,,19600000.0,,,,,,,,80.0,170.0,4500.0,,420.0,6900000.0,1400000.0,11000.0,
viandes,Côte de porc,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/cote-de-porc-918590,100000000.0,69500000.0,19800000.0,,380000.0,9300000.0,3000000.0,,600000.0,130.0,,3220000.0,,710.0,180.0,4990.0,810.0,410.0,,350000.0,7050.0,87.0
viandes,Côte de veau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/cote-de-veau-918624,100000000.0,68900000.0,18300000.0,,,12900000.0,,,,210.0,,,,70.0,230.0,2690.0,1130.0,200.0,12000000.0,2820000.0,11500.0,100.0
viandes,Côte découverte d'agneau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/viandes/cote-decouverte-dagneau-918513,100000000.0,66500000.0,16300000.0,,1380000.0,15000000.0,,,,,,,,,,,,,,1770000.0,,
